body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_pos21	joint_pos22	joint_pos23	joint_pos24	joint_pos25	joint_pos26	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20	joint_vel_21	joint_vel_22	joint_vel_23	joint_vel_24	joint_vel_25	joint_vel_26
-0.615461	1.096382	0.930034	0.004614	0.023083	-0.004794	0.999711	0.104946	-0.092230	-0.435945	0.842120	-0.318721	-0.078615	-0.007891	-0.107433	-0.317792	0.765205	-0.388142	-0.038080	0.080828	-0.353913	0.223640	0.152226	-1.884649	-0.062641	0.411113	0.000000	-0.881116	-0.043044	1.191139	-1.418061	0.028484	-0.091583	0.000000	0.201177	-0.132944	-0.669805	1.061054	-0.013331	0.166640	0.165259	-0.163364	0.066028	0.063567	-0.239991	0.125994	0.046788	1.756101	-0.747468	-0.135987	2.961284	0.951226	-0.530628	0.000000	1.708764	-0.735293	0.299355	3.879064	-0.725318	0.476532	0.000000
-0.613980	1.099105	0.928692	0.002596	0.023995	-0.005084	0.999696	0.109061	-0.094650	-0.451728	0.865886	-0.319323	-0.075047	-0.004481	-0.111757	-0.317304	0.766894	-0.393511	-0.037173	0.082484	-0.322812	0.211027	0.149073	-1.823790	-0.043384	0.400412	0.000000	-0.850829	-0.058614	1.195854	-1.339301	0.016060	-0.082449	0.000000	0.185729	-0.121140	-0.790185	1.169920	-0.170247	0.177607	0.150082	-0.186128	-0.033581	0.124839	-0.220149	0.050532	0.098434	1.434763	-0.540345	-0.192441	3.184992	0.959171	-0.532138	0.000000	1.487759	-0.657122	0.108790	3.967759	-0.662285	0.475477	0.000000
-0.612449	1.101410	0.927409	0.000678	0.024610	-0.005238	0.999683	0.112375	-0.097075	-0.467553	0.888917	-0.325531	-0.071511	-0.001888	-0.114878	-0.319135	0.770198	-0.396948	-0.036058	0.084765	-0.296522	0.202027	0.144528	-1.757249	-0.024274	0.389828	0.000000	-0.821606	-0.069329	1.195490	-1.259350	0.001992	-0.072564	0.000000	0.157273	-0.057392	-0.915898	1.379415	-0.219734	0.208226	0.126339	-0.170564	-0.121418	0.233194	-0.209540	0.064507	0.136881	1.171867	-0.402388	-0.289410	3.403616	0.971225	-0.509673	0.000000	1.404466	-0.398298	-0.117797	3.925735	-0.779728	0.499822	0.000000
-0.610753	1.103507	0.925727	-0.000687	0.025222	-0.005322	0.999668	0.115352	-0.096946	-0.488364	0.921062	-0.328112	-0.066718	0.000573	-0.118579	-0.322161	0.776222	-0.401893	-0.034593	0.087959	-0.275938	0.194931	0.137496	-1.687645	-0.004535	0.380025	0.000000	-0.794650	-0.074546	1.191142	-1.182271	-0.015129	-0.062456	0.000000	0.144655	0.309028	-1.068876	1.747319	0.036009	0.250269	0.134670	-0.164383	-0.230160	0.367054	-0.213812	0.016174	0.150509	0.966750	-0.260380	-0.345734	3.220013	0.856972	-0.384053	0.000000	1.130074	-0.248234	-0.223589	3.403929	-0.749966	0.390021	0.000000
-0.608871	1.105491	0.924105	-0.002327	0.025971	-0.005605	0.999644	0.118161	-0.084714	-0.510308	0.958810	-0.324091	-0.061500	0.003499	-0.121454	-0.328342	0.784880	-0.405501	-0.035411	0.090786	-0.257852	0.191611	0.130699	-1.628449	0.010005	0.374466	0.000000	-0.776403	-0.079258	1.186547	-1.123193	-0.028006	-0.056963	0.000000	0.095700	0.849063	-0.997552	1.951365	-0.011013	0.323911	0.141195	-0.067634	-0.267330	0.331292	-0.078244	-0.073490	0.117494	0.728852	-0.087167	-0.255762	2.129176	0.474551	-0.175674	0.000000	0.623393	-0.208342	-0.147104	2.054977	-0.419841	0.165928	0.000000
-0.607171	1.107280	0.923383	-0.002355	0.026317	-0.005730	0.999634	0.119180	-0.062983	-0.528266	0.999117	-0.328553	-0.053761	0.006221	-0.121285	-0.332854	0.789474	-0.405023	-0.037532	0.092659	-0.246783	0.191444	0.127266	-1.602478	0.014447	0.372998	0.000000	-0.769714	-0.082879	1.185258	-1.100072	-0.031923	-0.055819	0.000000	0.033236	1.222331	-1.114616	2.510607	-0.400042	0.532202	0.140265	0.053388	-0.293029	0.311278	0.017326	-0.115115	0.095224	0.682945	-0.017943	-0.200270	1.461878	0.232990	-0.070595	0.000000	0.384904	-0.224807	-0.047362	1.255178	-0.196583	0.062466	0.000000
-0.605516	1.108762	0.922439	-0.001649	0.026476	-0.005898	0.999631	0.119490	-0.035821	-0.554892	1.059234	-0.340092	-0.040212	0.009109	-0.119318	-0.340063	0.797332	-0.404808	-0.040016	0.094595	-0.230534	0.190894	0.122688	-1.569974	0.019325	0.371642	0.000000	-0.761006	-0.088251	1.184652	-1.072986	-0.035870	-0.054465	0.000000	0.036371	1.379377	-1.530004	3.329638	-0.477896	0.680008	0.177285	0.124788	-0.427971	0.402190	0.013269	-0.118272	0.072096	0.749011	-0.087465	-0.185475	1.617011	0.304889	-0.027309	0.000000	0.494018	-0.160302	-0.056526	1.321793	-0.261581	0.103030	0.000000
-0.603801	1.110198	0.921538	0.000214	0.025703	-0.006912	0.999646	0.120635	-0.007808	-0.589467	1.132303	-0.347668	-0.026561	0.013312	-0.116293	-0.349973	0.805561	-0.404492	-0.042263	0.095543	-0.216823	0.187946	0.119847	-1.537797	0.026643	0.371906	0.000000	-0.749954	-0.089292	1.182997	-1.047201	-0.042386	-0.051698	0.000000	0.080991	1.243008	-2.006917	3.833473	-0.373285	0.703105	0.250431	0.116713	-0.670150	0.424378	0.074492	-0.106617	-0.011414	0.484859	-0.215878	-0.066261	1.463309	0.456923	0.079745	0.000000	0.577246	0.153129	-0.158614	1.145741	-0.444434	0.175205	0.000000
-0.601409	1.111541	0.920723	0.000665	0.022765	-0.008332	0.999706	0.122730	0.013899	-0.635169	1.212573	-0.355024	-0.012088	0.019127	-0.114650	-0.366869	0.814307	-0.401828	-0.044281	0.094138	-0.211140	0.182258	0.120038	-1.511441	0.037602	0.374832	0.000000	-0.737917	-0.082126	1.178308	-1.027156	-0.053647	-0.047456	0.000000	0.069223	0.843896	-2.254841	3.930366	-0.367878	0.654998	0.262705	0.019029	-0.782601	0.335495	0.165825	-0.049797	-0.105387	0.095439	-0.234568	0.067611	1.128864	0.539369	0.194075	0.000000	0.501662	0.525844	-0.321391	0.816885	-0.623561	0.167203	0.000000
-0.599298	1.112548	0.920486	0.000192	0.019791	-0.009411	0.999760	0.123404	0.025948	-0.679660	1.289517	-0.362384	-0.000361	0.023820	-0.115532	-0.381277	0.818981	-0.397859	-0.044255	0.091328	-0.213005	0.178563	0.122551	-1.492643	0.048217	0.379669	0.000000	-0.729887	-0.068258	1.170141	-1.014525	-0.067328	-0.045009	0.000000	-0.005732	0.455517	-1.921737	3.620595	-0.398833	0.431503	0.180326	-0.039714	-0.478521	0.091964	0.187873	0.026063	-0.105201	-0.204745	-0.039510	0.114953	0.788668	0.416263	0.226001	0.000000	0.187755	0.747819	-0.395542	0.474930	-0.596954	0.054406	0.000000
-0.598366	1.113248	0.920970	-0.000244	0.018396	-0.009966	0.999781	0.122501	0.032120	-0.712039	1.357397	-0.370977	0.005173	0.026340	-0.116238	-0.386010	0.817985	-0.394313	-0.043238	0.089930	-0.219330	0.180678	0.124636	-1.479895	0.054252	0.383872	0.000000	-0.730406	-0.052213	1.162486	-1.008159	-0.077525	-0.045280	0.000000	-0.066812	0.235708	-1.374587	3.170359	-0.426051	0.256851	0.088148	-0.010196	-0.065759	-0.183906	0.168142	0.078655	-0.003021	-0.418337	0.194804	0.092017	0.512341	0.215810	0.178231	0.000000	-0.213294	0.812183	-0.286350	0.199947	-0.382760	-0.016103	0.000000
-0.598366	1.113731	0.922138	0.000155	0.017781	-0.010217	0.999790	0.120731	0.035376	-0.734644	1.416332	-0.379426	0.009913	0.027346	-0.115940	-0.383907	0.811625	-0.391133	-0.041109	0.091207	-0.229739	0.186355	0.126232	-1.472149	0.056850	0.386798	0.000000	-0.738419	-0.035770	1.158687	-1.006527	-0.082639	-0.045654	0.000000	-0.107694	0.067882	-0.938973	2.685472	-0.473554	0.171966	0.016672	0.019102	0.215893	-0.424862	0.169338	0.134877	0.112134	-0.652461	0.301737	0.069178	0.255203	0.110354	0.111151	0.000000	-0.574619	0.831692	-0.066170	-0.037837	-0.128667	0.012429	0.000000
-0.598934	1.113866	0.923737	0.001007	0.017454	-0.009994	0.999797	0.118193	0.034835	-0.749598	1.464815	-0.389919	0.012051	0.027006	-0.115474	-0.377374	0.800991	-0.387540	-0.037843	0.094416	-0.245428	0.192748	0.127403	-1.469687	0.058666	0.388318	0.000000	-0.753391	-0.018945	1.159839	-1.009673	-0.082672	-0.044783	0.000000	-0.122949	-0.145415	-0.591674	2.157733	-0.505283	0.121295	-0.030711	0.028345	0.364347	-0.571033	0.179105	0.138668	0.180028	-0.926827	0.322863	0.071806	-0.012383	0.102361	0.060787	0.000000	-0.886159	0.872896	0.119057	-0.281805	0.065635	0.048155	0.000000
-0.599879	1.113922	0.925582	0.001784	0.017256	-0.009674	0.999803	0.115813	0.029560	-0.758311	1.502641	-0.399637	0.014765	0.026118	-0.114806	-0.369333	0.788784	-0.383969	-0.035562	0.098408	-0.266812	0.199270	0.129104	-1.472645	0.060944	0.389229	0.000000	-0.773865	-0.000855	1.163450	-1.017800	-0.080013	-0.043727	0.000000	-0.113798	-0.344752	-0.297788	1.654494	-0.537732	0.126277	-0.048600	0.051033	0.429942	-0.619119	0.237615	0.033053	0.193239	-1.609711	0.577263	0.185398	-0.381058	0.089044	0.123569	0.000000	-1.528774	1.238153	0.245360	-0.714976	0.191495	0.028755	0.000000
-0.601072	1.113847	0.927357	0.002638	0.017243	-0.009126	0.999806	0.113641	0.021045	-0.761509	1.530995	-0.411428	0.017102	0.025062	-0.113433	-0.360176	0.776226	-0.378035	-0.036521	0.102145	-0.309817	0.215838	0.134819	-1.484929	0.062228	0.393261	0.000000	-0.814542	0.030581	1.169653	-1.038272	-0.075012	-0.043633	0.000000	-0.123728	-0.420150	0.012259	1.069203	-0.588924	0.148772	-0.068141	0.064364	0.418751	-0.570868	0.262114	-0.044517	0.182520	-2.007058	0.891922	0.235292	-0.681981	-0.044444	0.178036	0.000000	-1.906446	1.392180	0.209719	-1.024970	0.200222	-0.065796	0.000000
-0.602145	1.113349	0.929134	0.003205	0.017212	-0.008717	0.999809	0.110864	0.012754	-0.757820	1.545409	-0.423194	0.020716	0.023392	-0.112231	-0.352583	0.765949	-0.373484	-0.037343	0.105709	-0.347094	0.234947	0.138516	-1.499924	0.059167	0.396351	0.000000	-0.850123	0.054833	1.171838	-1.058798	-0.072004	-0.046359	0.000000	-0.162248	-0.421645	0.287984	0.401407	-0.544947	0.156695	-0.100037	0.020277	0.358115	-0.526884	0.226763	-0.019724	0.160502	-1.995638	1.079684	0.190393	-0.913242	-0.242227	0.171426	0.000000	-1.946333	1.225473	0.046024	-1.187384	0.162903	-0.195293	0.000000
-0.602815	1.112269	0.930848	0.003378	0.017199	-0.008315	0.999812	0.107151	0.004179	-0.749990	1.547052	-0.433226	0.023370	0.021061	-0.112622	-0.345852	0.755151	-0.368964	-0.037310	0.108565	-0.389642	0.259025	0.142435	-1.521459	0.052539	0.400118	0.000000	-0.892395	0.079600	1.171494	-1.085767	-0.068496	-0.051444	0.000000	-0.196216	-0.432985	0.540043	-0.336400	-0.461015	0.086952	-0.119349	-0.032467	0.302566	-0.485855	0.216377	0.015579	0.110186	-2.206674	1.203611	0.177924	-1.289716	-0.360890	0.189817	0.000000	-2.232060	1.173582	-0.080037	-1.507103	0.232547	-0.295881	0.000000
-0.603502	1.110869	0.932348	0.002798	0.016704	-0.007847	0.999826	0.103015	-0.004566	-0.736219	1.531953	-0.441635	0.024194	0.018618	-0.113530	-0.340481	0.746515	-0.364829	-0.036720	0.110116	-0.435361	0.283091	0.145633	-1.551512	0.044731	0.403943	0.000000	-0.939405	0.101776	1.168637	-1.119083	-0.062703	-0.058194	0.000000	-0.187193	-0.364387	0.989316	-1.324838	-0.487687	0.029678	-0.102010	0.015827	0.349645	-0.511333	0.195737	0.097080	0.083298	-2.433170	1.229987	0.178664	-1.822668	-0.417445	0.239777	0.000000	-2.516019	1.065505	-0.230610	-1.951721	0.342929	-0.413628	0.000000
-0.605040	1.109750	0.933663	0.002156	0.016547	-0.007610	0.999832	0.099664	-0.010396	-0.710417	1.494058	-0.452734	0.024557	0.016981	-0.111989	-0.331866	0.734697	-0.361135	-0.033427	0.111897	-0.486969	0.308225	0.149581	-1.594365	0.035841	0.409709	0.000000	-0.993036	0.122220	1.162270	-1.163836	-0.054779	-0.067990	0.000000	-0.150438	-0.191094	1.574990	-2.574095	-0.617531	-0.116689	-0.047400	0.104614	0.426506	-0.577511	0.149924	0.156013	0.099226	-2.381055	1.212749	0.194727	-2.243334	-0.464487	0.273868	0.000000	-2.490232	0.957716	-0.334814	-2.312309	0.395534	-0.502500	0.000000
-0.607026	1.108853	0.934916	0.004239	0.016065	-0.008249	0.999828	0.096998	-0.012210	-0.673219	1.428989	-0.466336	0.019526	0.016722	-0.109346	-0.323420	0.723414	-0.358832	-0.030479	0.114085	-0.530603	0.331601	0.153422	-1.641246	0.026151	0.414898	0.000000	-1.039015	0.140084	1.155244	-1.211575	-0.046881	-0.078294	0.000000	-0.129678	-0.081125	2.107434	-3.916851	-0.710569	-0.291250	-0.005630	0.142957	0.479157	-0.578244	0.063989	0.192337	0.075252	-2.053215	1.313373	0.216860	-2.450636	-0.663992	0.253306	0.000000	-2.224316	0.880615	-0.373113	-2.517465	0.436662	-0.536865	0.000000
-0.609523	1.107985	0.935809	0.005251	0.016058	-0.008834	0.999818	0.094476	-0.013641	-0.626120	1.337384	-0.481157	0.012907	0.016755	-0.106270	-0.312700	0.711567	-0.358575	-0.025733	0.114907	-0.569097	0.360760	0.158256	-1.692391	0.009281	0.419841	0.000000	-1.082009	0.157445	1.147345	-1.264534	-0.037312	-0.089464	0.000000	-0.117210	0.012888	2.555068	-5.174938	-0.661016	-0.443587	0.019718	0.159424	0.557379	-0.585783	0.002648	0.222227	0.019846	-1.815584	1.493365	0.189749	-2.654868	-0.963930	0.251660	0.000000	-2.098733	0.816399	-0.402236	-2.734974	0.548192	-0.561718	0.000000
-0.612351	1.107040	0.936484	0.006514	0.016271	-0.010328	0.999793	0.092310	-0.011694	-0.571016	1.221992	-0.492776	0.001783	0.017511	-0.102969	-0.301125	0.699983	-0.358727	-0.021590	0.114879	-0.603227	0.391336	0.161012	-1.747441	-0.012406	0.424965	0.000000	-1.122964	0.172740	1.139155	-1.320974	-0.024953	-0.100763	0.000000	-0.115437	0.200120	2.799411	-6.147304	-0.357755	-0.556736	0.042576	0.088431	0.619587	-0.600450	-0.080392	0.217467	-0.039991	-1.598182	1.450249	0.016640	-2.938336	-1.151543	0.202964	0.000000	-2.038908	0.646068	-0.435901	-3.030622	0.725226	-0.571889	0.000000
-0.615554	1.105818	0.936647	0.006455	0.016510	-0.011558	0.999776	0.089859	-0.005636	-0.514143	1.091492	-0.495467	-0.009362	0.018458	-0.102733	-0.287916	0.687549	-0.361791	-0.017035	0.113308	-0.633025	0.418770	0.158921	-1.809924	-0.036780	0.427960	0.000000	-1.163565	0.183287	1.129909	-1.385759	-0.008303	-0.112340	0.000000	-0.060139	-0.048072	2.495930	-6.352189	0.250512	-0.691170	0.105471	-0.062128	0.579003	-0.558306	-0.260967	0.226994	0.004825	-1.454745	1.104636	-0.156419	-3.099945	-1.151145	0.193985	0.000000	-1.911929	0.344487	-0.536796	-3.198504	0.880848	-0.566130	0.000000
-0.618628	1.104100	0.935608	0.004767	0.016000	-0.014647	0.999753	0.089904	-0.013617	-0.471179	0.967904	-0.482756	-0.025864	0.021730	-0.105454	-0.277965	0.677651	-0.369165	-0.012510	0.115072	-0.661417	0.435521	0.154755	-1.871438	-0.058451	0.432724	0.000000	-1.199441	0.186520	1.117683	-1.448914	0.010280	-0.123408	0.000000	-0.001245	-0.720678	1.907486	-5.701208	2.413999	-1.018260	0.161845	-0.082667	0.524780	-0.477333	-0.335839	0.251813	0.079158	-1.440215	0.665060	-0.297429	-3.019607	-1.027402	0.271125	0.000000	-1.690874	0.140761	-0.774702	-3.106859	0.911427	-0.638587	0.000000
-0.621847	1.102405	0.934585	0.003564	0.016025	-0.017530	0.999712	0.089809	-0.034463	-0.437844	0.863443	-0.398907	-0.050093	0.024932	-0.106040	-0.266925	0.668456	-0.375225	-0.006962	0.116474	-0.690633	0.445372	0.147024	-1.930708	-0.077876	0.438805	0.000000	-1.231200	0.188918	1.098921	-1.510034	0.028154	-0.137883	0.000000	-0.251208	-1.268924	1.486979	-3.469366	3.884196	0.176434	-0.038448	-0.109533	0.770485	-0.578114	-0.147934	0.321688	-0.048802	-1.252098	0.399917	-0.384323	-2.701813	-0.910694	0.278074	0.000000	-1.415408	0.062621	-0.794533	-2.818531	0.841525	-0.609418	0.000000
-0.625402	1.099561	0.935444	0.001004	0.018134	-0.017687	0.999679	0.079856	-0.064374	-0.411700	0.829129	-0.327388	-0.018807	0.020192	-0.109835	-0.247146	0.654526	-0.375083	0.000357	0.113120	-0.711501	0.451518	0.139382	-1.979511	-0.094879	0.443847	0.000000	-1.256058	0.189025	1.085902	-1.561655	0.043941	-0.147785	0.000000	-0.310701	-0.672775	1.050079	-1.084092	0.967517	0.725402	-0.245179	-0.223165	0.934371	-0.652505	-0.152442	0.442280	-0.252715	-0.926299	0.248188	-0.327923	-2.210861	-0.782945	0.212460	0.000000	-1.072824	0.075195	-0.591502	-2.364242	0.703989	-0.397749	0.000000
-0.628656	1.096344	0.935531	-0.002531	0.019774	-0.017780	0.999643	0.077381	-0.061374	-0.395841	0.820080	-0.360206	-0.021077	0.015125	-0.114966	-0.229550	0.642356	-0.381322	0.010729	0.106365	-0.727685	0.455300	0.133907	-2.019143	-0.109194	0.447303	0.000000	-1.274113	0.191926	1.075261	-1.604603	0.056313	-0.153793	0.000000	-0.155565	-0.238784	0.454116	-0.215486	-0.637786	0.089293	-0.215276	-0.425689	0.742261	-0.500983	-0.182258	0.321299	-0.381055	-0.650105	0.157136	-0.250146	-1.772860	-0.726619	0.126752	0.000000	-0.671312	0.153091	-0.539693	-1.974547	0.531537	-0.257278	0.000000
-0.630878	1.093597	0.936263	-0.009178	0.020560	-0.018071	0.999583	0.073633	-0.073925	-0.393535	0.820510	-0.352900	-0.015235	0.011581	-0.126863	-0.217455	0.634487	-0.382373	0.013209	0.097878	-0.737505	0.457803	0.129376	-2.050425	-0.123944	0.448917	0.000000	-1.282910	0.195148	1.064314	-1.640637	0.065203	-0.158076	0.000000	-0.221813	-0.856844	0.023445	-0.053646	0.269485	0.175507	-0.206742	-0.835694	0.493617	-0.322407	-0.014096	0.075358	-0.439105	-0.344016	-0.011384	-0.226804	-1.441646	-0.753973	0.083822	0.000000	-0.217357	0.087935	-0.493881	-1.731482	0.371183	-0.185865	0.000000
-0.632382	1.090841	0.937179	-0.019336	0.020298	-0.017664	0.999451	0.068509	-0.095648	-0.394903	0.817934	-0.349427	-0.014056	0.006855	-0.148394	-0.209806	0.629460	-0.381886	0.013743	0.088801	-0.741446	0.454844	0.124835	-2.076809	-0.139353	0.450656	0.000000	-1.282807	0.195443	1.055506	-1.673863	0.071161	-0.161228	0.000000	-0.211121	-1.064232	-0.057107	-0.220823	0.190538	-0.041423	-0.227541	-1.064077	0.308382	-0.201821	0.041956	0.002840	-0.427438	-0.046991	-0.314907	-0.239694	-1.179105	-0.719263	0.088062	0.000000	0.163513	-0.106380	-0.275275	-1.560786	0.222800	-0.123488	0.000000
-0.633550	1.088248	0.937970	-0.029673	0.019405	-0.017360	0.999221	0.065188	-0.116495	-0.395820	0.811677	-0.345278	-0.016892	0.002479	-0.169426	-0.205120	0.626414	-0.380695	0.013323	0.080780	-0.739384	0.445207	0.119788	-2.097589	-0.152715	0.452439	0.000000	-1.276369	0.190893	1.053303	-1.703069	0.074115	-0.163016	0.000000	-0.151457	-0.886534	-0.064993	-0.289942	0.202107	-0.144700	-0.192413	-0.867156	0.133862	-0.103466	0.069453	-0.012046	-0.295615	0.192653	-0.546397	-0.237619	-0.876319	-0.556598	0.077554	0.000000	0.342363	-0.314435	0.077254	-1.278257	0.104729	-0.043546	0.000000
-0.634008	1.085734	0.938390	-0.036186	0.018270	-0.017269	0.999029	0.062450	-0.131110	-0.397503	0.806336	-0.341342	-0.019844	-0.000841	-0.183080	-0.204451	0.625321	-0.379108	0.013262	0.076976	-0.733740	0.432988	0.115330	-2.111861	-0.161617	0.453758	0.000000	-1.269113	0.182866	1.058596	-1.724993	0.075350	-0.162970	0.000000	-0.122057	-0.475125	-0.060674	-0.213739	0.119510	-0.109908	-0.136723	-0.461179	-0.026987	-0.005494	0.066625	-0.019651	-0.080954	0.292073	-0.518027	-0.173531	-0.493014	-0.309907	0.044538	0.000000	0.276968	-0.379745	0.362602	-0.808364	0.049242	0.061382	0.000000
-0.634163	1.083371	0.938439	-0.037757	0.017759	-0.017377	0.998978	0.060306	-0.135500	-0.398246	0.803128	-0.340498	-0.021288	-0.002990	-0.187873	-0.206200	0.626194	-0.378030	0.012537	0.077542	-0.727701	0.424486	0.112847	-2.117310	-0.165111	0.454221	0.000000	-1.265291	0.175703	1.067807	-1.735403	0.076085	-0.160560	0.000000	-0.116521	-0.066931	-0.024341	-0.128663	0.023552	-0.004524	-0.100270	-0.107479	-0.138558	0.074703	0.055605	-0.034230	0.095283	0.416407	-0.425052	-0.112961	-0.170755	-0.154781	0.006238	0.000000	0.216866	-0.427877	0.605029	-0.450844	0.037295	0.176647	0.000000
-0.634147	1.080864	0.938247	-0.036957	0.016600	-0.017751	0.999021	0.057789	-0.133787	-0.398476	0.801190	-0.340400	-0.020025	-0.004852	-0.187380	-0.209993	0.628309	-0.376884	0.011892	0.080788	-0.717084	0.415986	0.110812	-2.118692	-0.167808	0.454008	0.000000	-1.260438	0.165751	1.082797	-1.743027	0.076842	-0.155904	0.000000	-0.124749	0.178736	-0.018213	-0.060251	-0.029147	0.101802	-0.084094	0.128374	-0.231213	0.145781	0.057761	-0.063976	0.193275	0.650853	-0.392193	-0.064617	0.046444	-0.139157	-0.026230	0.000000	0.309682	-0.566033	0.853732	-0.290209	0.035883	0.268006	0.000000
-0.633963	1.078405	0.937853	-0.033949	0.015863	-0.018047	0.999135	0.055316	-0.128350	-0.398975	0.800717	-0.341663	-0.017216	-0.006354	-0.182738	-0.215448	0.632026	-0.375719	0.009978	0.085273	-0.701667	0.408798	0.110262	-2.115452	-0.170677	0.453172	0.000000	-1.252903	0.153062	1.101956	-1.747012	0.077520	-0.149840	0.000000	-0.119238	0.274170	-0.079054	0.049376	-0.076708	0.158879	-0.073856	0.236259	-0.321885	0.261657	0.018895	-0.092027	0.224958	1.212838	-0.419275	0.067051	0.381368	-0.232642	-0.070972	0.000000	0.711465	-0.989280	1.375589	-0.126556	0.065763	0.392692	0.000000
-0.633635	1.075987	0.937312	-0.031397	0.015172	-0.018320	0.999224	0.053020	-0.122820	-0.401638	0.803165	-0.343469	-0.013670	-0.007806	-0.177929	-0.222869	0.638775	-0.376128	0.008211	0.089786	-0.668570	0.399215	0.113494	-2.103437	-0.177114	0.451169	0.000000	-1.231980	0.126179	1.137821	-1.748089	0.079472	-0.140196	0.000000	-0.111889	0.210908	-0.166146	0.141674	-0.071433	0.158208	-0.078269	0.178065	-0.357715	0.322659	-0.017732	-0.062773	0.118116	1.782854	-0.409410	0.280033	0.738037	-0.363069	-0.102955	0.000000	1.310456	-1.417207	1.776648	0.078741	0.120718	0.416798	0.000000
-0.633490	1.073803	0.936838	-0.029929	0.014490	-0.018645	0.999273	0.050840	-0.119914	-0.405621	0.806384	-0.344521	-0.010888	-0.009484	-0.175615	-0.229757	0.644932	-0.376428	0.007467	0.089998	-0.630353	0.392422	0.121464	-2.085931	-0.185200	0.449054	0.000000	-1.200485	0.096374	1.173022	-1.743862	0.082349	-0.133168	0.000000	-0.196922	0.058781	-0.344868	0.143120	0.051168	0.171746	-0.170016	0.032122	-0.462836	0.311658	-0.016350	-0.028896	-0.358533	1.633723	-0.158747	0.454366	0.818485	-0.388600	-0.073062	0.000000	1.362231	-1.138907	1.451799	0.274456	0.073981	0.308938	0.000000
-0.632891	1.071502	0.936539	-0.029962	0.011322	-0.016912	0.999344	0.045143	-0.120469	-0.415433	0.808890	-0.341422	-0.006800	-0.014607	-0.176644	-0.241382	0.651242	-0.376782	0.007055	0.075445	-0.603221	0.392865	0.131668	-2.070698	-0.192658	0.448246	0.000000	-1.177490	0.080623	1.195893	-1.737111	0.082431	-0.127839	0.000000	-0.204761	-0.168935	-0.512724	0.258186	0.097856	0.187466	-0.186144	-0.180676	-0.548810	0.442025	-0.040425	0.016032	-0.412404	2.437223	-0.229974	0.855313	1.428956	-0.510938	-0.059669	0.000000	2.447194	-1.455914	1.758474	0.886911	-0.000925	0.305734	0.000000
-0.632280	1.068299	0.935912	-0.033281	0.009840	-0.017511	0.999244	0.042650	-0.126671	-0.426130	0.816712	-0.340607	-0.003389	-0.016930	-0.182842	-0.251709	0.662613	-0.378045	0.008108	0.073501	-0.532864	0.383223	0.155676	-2.028773	-0.205637	0.446667	0.000000	-1.102597	0.038137	1.243361	-1.708385	0.082312	-0.120939	0.000000	-0.103209	-0.256098	-0.386740	0.352934	-0.002647	0.225482	-0.095790	-0.281272	-0.304308	0.392024	-0.060545	0.079968	-0.082305	3.080605	-0.564685	0.818635	1.942924	-0.462248	-0.165002	0.000000	3.592840	-1.936379	1.760495	1.463881	-0.009464	0.163126	0.000000
